kategori_produk,review,family_template,jenis_produk,merek,warna,material,bentuk_kemasan,log_harga,is_non_brand,berat_kg,tebal_mm,jumlah_lembar,ukuran_cm,panjang_meter,yard,box_panjang_cm,box_lebar_cm,box_tinggi_cm,log_volume_box_cm3,lebar_cm_roll,panjang_meter_roll,lebar_pair_yard,panjang_yard_pair,is_bflute,is_cflute,is_foam,is_kraft,jumlah_dimensi_x,panjang_nama,jumlah_token,nama_produk_normalized,split_grouped,has_box_dimension,has_roll_dimension,has_yard_dimension
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.76897,0,0.0,0.0,0.0,46.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 50 cm x 75 cm,train,0,0,0
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,biru,lainnya,lainnya,9.353285,0,0.0,0.0,0.0,37.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,37,8,plastik polymailer biru 35 cm x 50 cm,train,0,0,0
Pelindung Kemasan,4.0,bubble_wrap,bubble wrap,gmp,bening,lainnya,lainnya,11.387652,0,2.863,0.0,0.0,118.28,46.09,0.0,0.0,0.0,0.0,0.0,117.65,53.52,0.0,0.0,0,0,0,0,1,46,10,bubble wrap gmp bening 3.0kg 125 cm x 50 meter,train,0,1,0
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.564242,0,0.0,0.0,0.0,41.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 40 cm x 60 cm,train,0,0,0
Material Busa,3.5,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,13.030133,0,0.0,4.07,0.0,120.33,264.77,0.0,0.0,0.0,0.0,0.0,118.27,258.55,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 4 mm,train,0,1,0
Perlengkapan Rumah,2.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.504789,0,0.0,0.0,0.0,45.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 45 cm x 65 cm,train,0,0,0
Kemasan Pengiriman,3.5,polymailer,plastik,lainnya,biru,lainnya,lainnya,9.398151,0,0.0,0.0,0.0,28.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,37,8,plastik polymailer biru 30 cm x 40 cm,train,0,0,0
Alat Pengemasan,2.5,tools,staples,deli,lainnya,lainnya,lainnya,9.806608,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,22,4,isi staples kecil deli,train,0,0,0
Material Busa,4.5,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.845692,0,0.0,2.78,0.0,132.06,246.26,0.0,0.0,0.0,0.0,0.0,117.46,263.2,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 3 mm,train,0,1,0
Pelindung Kemasan,4.0,bubble_wrap,bubble wrap,upack,bening,lainnya,lainnya,11.137893,0,2.21,0.0,0.0,31.07,24.71,0.0,0.0,0.0,0.0,0.0,32.25,25.47,0.0,0.0,0,0,0,0,1,47,10,bubble wrap upack bening 2.4kg 30 cm x 25 meter,train,0,1,0
Pelindung Kemasan,3.5,bubble_wrap,bubble wrap,gmp,hitam,lainnya,lainnya,11.586002,0,3.428,0.0,0.0,31.81,92.23,0.0,0.0,0.0,0.0,0.0,31.74,95.35,0.0,0.0,0,0,0,0,1,45,10,bubble wrap gmp hitam 3.2kg 30 cm x 100 meter,train,0,1,0
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,silver,lainnya,lainnya,9.506238,0,0.0,0.0,0.0,47.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,39,8,plastik polymailer silver 45 cm x 60 cm,train,0,0,0
Pengikat,3.5,tali_rafia,lainnya,lainnya,kuning,lainnya,lainnya,13.432126,0,48.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,22,4,tali rafia kuning 50kg,train,0,0,0
Pelindung Kemasan,4.0,bubble_wrap,bubble wrap,global,hitam,lainnya,lainnya,11.308922,0,2.73,0.0,0.0,31.01,50.35,0.0,0.0,0.0,0.0,0.0,28.24,46.32,0.0,0.0,0,0,0,0,1,45,8,bubble wrap global hitam 3.0kg 30 cmx50 meter,train,0,1,0
Perekat,4.0,lakban,lakban,non brand,bening,lainnya,lainnya,9.16047,1,0.0,43.3,0.0,0.0,0.0,92.13,0.0,0.0,0.0,0.0,0.0,0.0,44.37,93.72,0,0,0,0,1,48,10,lakban fragile bening non brand 45 mm x 100 yard,train,0,0,1
Pelindung Kemasan,4.0,bubble_wrap,bubble wrap,upack,bening,lainnya,lainnya,11.433901,0,2.371,0.0,0.0,31.69,106.35,0.0,0.0,0.0,0.0,0.0,28.38,92.63,0.0,0.0,0,0,0,0,1,48,10,bubble wrap upack bening 2.2kg 30 cm x 100 meter,train,0,1,0
Perlengkapan Rumah,3.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,8.857945,0,0.0,0.0,0.0,36.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,7,kantong plastik laundry pp 40cm x 60cm,train,0,0,0
Material Busa,4.5,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.963049,0,0.0,3.75,0.0,115.63,237.46,0.0,0.0,0.0,0.0,0.0,128.68,253.15,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 4 mm,train,0,1,0
Material Busa,3.5,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,13.15863,0,0.0,5.03,0.0,134.81,253.1,0.0,0.0,0.0,0.0,0.0,130.54,266.18,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 5 mm,train,0,1,0
Perlengkapan Rumah,2.0,trash_bag,plastik,lainnya,putih,lainnya,lainnya,8.878426,0,0.0,0.0,0.0,25.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek putih 25 cm x 50 cm,train,0,0,0
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,8.675852,0,0.0,0.0,0.0,30.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 30 cm x 50 cm,train,0,0,0
Perlengkapan Rumah,3.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.49108,0,0.0,0.0,0.0,46.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 45 cm x 65 cm,train,0,0,0
Kardus Kemasan,4.5,kardus,kardus,lainnya,lainnya,kraft,lainnya,7.807784,0,0.0,0.0,0.0,20.18,0.0,0.0,20.92,20.86,20.17,9.082849,0.0,0.0,0.0,0.0,0,0,0,1,2,42,11,kardus packing 20 cm x 20 cm x 20 cm kraft,train,1,0,0
Kardus Kemasan,3.0,kardus,kardus,lainnya,lainnya,bflute,lainnya,8.66121,0,0.0,0.0,0.0,69.59,0.0,0.0,62.81,37.57,27.96,11.09711,0.0,0.0,0.0,0.0,1,0,0,0,2,43,11,kardus packing 65 cm x 35 cm x 30 cm bflute,train,1,0,0
Perekat,3.5,lakban,lakban,deli,putih,lainnya,lainnya,9.041372,0,0.0,44.18,0.0,0.0,0.0,74.88,0.0,0.0,0.0,0.0,0.0,0.0,48.1,76.28,0,0,0,0,1,33,8,lakban deli putih 45 mm x 75 yard,train,0,0,1
Kemasan Pengiriman,2.0,polymailer,plastik,lainnya,hitam,lainnya,lainnya,9.452315,0,0.0,0.0,0.0,26.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer hitam 25 cm x 35 cm,train,0,0,0
Label,3.5,label_thermal,thermal,lainnya,lainnya,thermal,lembar,10.426894,0,0.0,81.85,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,sticker thermal 80 mm x 80 mm 500 lembar,train,0,0,0
Peralatan Industri,3.0,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,8.383878,0,0.0,0.0,0.0,24.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 25 cm x 40 cm,train,0,0,0
Perlengkapan Rumah,3.0,trash_bag,plastik,lainnya,hitam,lainnya,lainnya,8.42615,0,0.0,0.0,0.0,20.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,30,4,plastik kresek hitam 20cmx40cm,train,0,0,0
Perlengkapan Rumah,2.0,trash_bag,plastik,lainnya,hitam,lainnya,lainnya,7.861879,0,0.0,0.0,0.0,13.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek hitam 15 cm x 35 cm,train,0,0,0
Material Busa,3.0,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.671506,0,0.0,2.83,0.0,123.77,244.24,0.0,0.0,0.0,0.0,0.0,130.4,233.97,0.0,0.0,0,0,1,0,2,32,9,pe foam 125cm x 250 meter x 3 mm,train,0,1,0
Pengikat,4.0,tali_rafia,lainnya,lainnya,biru,lainnya,lainnya,9.118821,0,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,21,4,tali rafia biru 1/2kg,train,0,0,0
Kardus Kemasan,3.0,kardus,kardus,lainnya,lainnya,lainnya,lainnya,11.759465,0,15.514,0.0,0.0,189.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,31,6,kardus singleface 200 cm x 15kg,train,0,0,0
Perlengkapan Rumah,2.5,trash_bag,plastik,lainnya,lainnya,pe,lainnya,10.852518,0,0.0,0.0,0.0,111.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,39,9,plastik sampah jumbo pe 120 cm x 180 cm,train,0,0,0
Perlengkapan Pengemasan,2.5,karung,karung,lainnya,lainnya,lainnya,lainnya,10.708038,0,0.0,0.0,0.0,99.68,30.23,0.0,0.0,0.0,0.0,0.0,95.84,28.19,0.0,0.0,0,0,0,0,1,39,8,karung bagor lembaran 100 cm x 30 meter,train,0,1,0
Perlengkapan Rumah,2.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.952934,0,0.0,0.0,0.0,62.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 60 cm x 90 cm,train,0,0,0
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,10.085861,0,0.0,0.0,0.0,58.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 60 cm x 90 cm,train,0,0,0
Pelindung Kemasan,3.5,bubble_wrap,bubble wrap,smilepack,hitam,lainnya,lainnya,11.135298,0,3.219,0.0,0.0,32.19,26.19,0.0,0.0,0.0,0.0,0.0,30.87,26.96,0.0,0.0,0,0,0,0,1,50,10,bubble wrap smilepack hitam 3.2kg 30 cm x 25 meter,train,0,1,0
Material Busa,3.5,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.372603,0,0.0,0.96,0.0,134.09,265.83,0.0,0.0,0.0,0.0,0.0,127.07,242.61,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 1 mm,train,0,1,0
Kemasan Fleksibel,3.5,wrapping,wrapping,lainnya,bening,lainnya,lainnya,9.694576,0,0.0,0.0,0.0,10.61,215.7,0.0,0.0,0.0,0.0,0.0,9.29,190.87,0.0,0.0,0,0,0,0,1,33,7,wrapping bening 10 cm x 200 meter,train,0,1,0
Kemasan Fleksibel,4.0,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,10.350572,0,0.0,0.0,0.0,29.3,247.03,0.0,0.0,0.0,0.0,0.0,29.84,235.23,0.0,0.0,0,0,0,0,1,32,7,wrapping hitam 30 cm x 250 meter,train,0,1,0
Kemasan Fleksibel,3.0,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,9.458984,0,0.0,0.0,0.0,9.52,105.84,0.0,0.0,0.0,0.0,0.0,10.27,92.2,0.0,0.0,0,0,0,0,1,32,7,wrapping hitam 10 cm x 100 meter,train,0,1,0
Label,3.5,label_thermal,thermal,lainnya,lainnya,thermal,lembar,10.690004,0,0.0,54.58,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,47,10,sticker thermal lipat 60 mm x 40 mm 1000 lembar,train,0,0,0
Pelindung Kemasan,4.0,bubble_wrap,bubble wrap,global,hitam,lainnya,lainnya,11.643114,0,2.996,0.0,0.0,30.96,94.25,0.0,0.0,0.0,0.0,0.0,29.02,100.58,0.0,0.0,0,0,0,0,1,48,10,bubble wrap global hitam 3.0kg 30 cm x 100 meter,train,0,1,0
Perekat,4.0,lakban,lakban,yatta,bening,lainnya,lainnya,8.824352,0,0.0,46.25,0.0,0.0,0.0,69.9,0.0,0.0,0.0,0.0,0.0,0.0,48.33,78.9,0,0,0,0,1,35,8,lakban yatta bening 45 mm x 75 yard,train,0,0,1
Kemasan Fleksibel,3.0,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,10.998566,0,0.0,0.0,0.0,51.53,252.77,0.0,0.0,0.0,0.0,0.0,50.46,280.52,0.0,0.0,0,0,0,0,1,32,7,wrapping hitam 50 cm x 270 meter,train,0,1,0
Perekat,2.0,lakban,lakban,non brand,putih,lainnya,lainnya,9.05495,1,0.0,46.66,0.0,0.0,0.0,74.06,0.0,0.0,0.0,0.0,0.0,0.0,44.44,80.12,0,0,0,0,1,38,9,lakban non brand putih 48 mm x 80 yard,train,0,0,1
Kardus Kemasan,3.5,kardus,kardus,lainnya,lainnya,bflute,lainnya,7.864169,0,0.0,0.0,0.0,32.62,0.0,0.0,33.17,17.89,9.0,8.5833,0.0,0.0,0.0,0.0,1,0,0,0,2,42,11,kardus packing 34 cm x 19 cm x 9 cm bflute,train,1,0,0
Pelindung Kemasan,4.5,bubble_wrap,bubble wrap,sanpack,bening,lainnya,lainnya,11.009282,0,2.515,0.0,0.0,28.24,50.79,0.0,0.0,0.0,0.0,0.0,31.32,48.51,0.0,0.0,0,0,0,0,1,49,10,bubble wrap sanpack bening 2.7kg 30 cm x 50 meter,train,0,1,0
Alat Pengemasan,3.0,tools,cutter,deli,lainnya,lainnya,lainnya,9.689272,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,22,4,cutter besar deli l150,train,0,0,0
Kemasan Fleksibel,3.5,wrapping,wrapping,lainnya,bening,lainnya,lainnya,9.527703,0,0.0,0.0,0.0,29.04,98.44,0.0,0.0,0.0,0.0,0.0,31.38,102.3,0.0,0.0,0,0,0,0,1,33,7,wrapping bening 30 cm x 100 meter,train,0,1,0
Kardus Kemasan,3.0,kardus,kardus,lainnya,lainnya,bflute,lainnya,8.331187,0,0.0,0.0,0.0,31.64,0.0,0.0,31.15,20.89,9.95,8.775812,0.0,0.0,0.0,0.0,1,0,0,0,2,43,11,kardus packing 30 cm x 20 cm x 10 cm bflute,train,1,0,0
Pelindung Kemasan,4.0,bubble_wrap,bubble wrap,sanpack,hitam,lainnya,lainnya,11.056319,0,2.693,0.0,0.0,61.88,26.38,0.0,0.0,0.0,0.0,0.0,64.16,25.98,0.0,0.0,0,0,0,0,1,48,10,bubble wrap sanpack hitam 2.7kg 60 cm x 25 meter,train,0,1,0
Peralatan Industri,3.0,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,8.908761,0,0.0,0.0,0.0,47.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 45 cm x 50 cm,train,0,0,0
Pelindung Kemasan,4.0,bubble_wrap,bubble wrap,sanpack,hitam,lainnya,lainnya,11.069394,0,2.631,0.0,0.0,30.94,49.97,0.0,0.0,0.0,0.0,0.0,28.46,52.81,0.0,0.0,0,0,0,0,1,46,8,bubble wrap sanpack hitam 2.4kg 30 cmx50 meter,train,0,1,0
Peralatan Industri,3.0,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,9.66828,0,0.0,0.0,0.0,46.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 50 cm x 75 cm,train,0,0,0
Perekat,3.5,lakban,lakban,non brand,putih,lainnya,lainnya,9.003344,1,0.0,43.41,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,48.35,97.74,0,0,0,0,1,48,10,lakban unboxing putih non brand 48 mm x 100 yard,train,0,0,1
Pengikat,2.5,tali_rafia,lainnya,lainnya,hijau,lainnya,lainnya,13.614916,0,50.603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,21,4,tali rafia hijau 50kg,train,0,0,0
Pelindung Kemasan,3.5,bubble_wrap,bubble wrap,sanpack,hitam,lainnya,lainnya,11.38644,0,2.836,0.0,0.0,124.4,46.52,0.0,0.0,0.0,0.0,0.0,125.72,53.52,0.0,0.0,0,0,0,0,1,49,10,bubble wrap sanpack hitam 3.0kg 125 cm x 50 meter,train,0,1,0
Pelindung Kemasan,4.5,bubble_wrap,bubble wrap,gmp,bening,lainnya,lainnya,11.037906,0,2.721,0.0,0.0,64.32,25.6,0.0,0.0,0.0,0.0,0.0,60.41,25.51,0.0,0.0,0,0,0,0,1,45,10,bubble wrap gmp bening 3.0kg 60 cm x 25 meter,train,0,1,0
Kemasan Pengiriman,3.5,polymailer,plastik,lainnya,silver,lainnya,lainnya,9.437039,0,0.0,0.0,0.0,34.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,39,8,plastik polymailer silver 35 cm x 50 cm,train,0,0,0
Pelindung Kemasan,3.5,bubble_wrap,bubble wrap,upack,hitam,lainnya,lainnya,10.98295,0,2.219,0.0,0.0,30.65,26.98,0.0,0.0,0.0,0.0,0.0,30.24,24.3,0.0,0.0,0,0,0,0,1,46,10,bubble wrap upack hitam 2.2kg 30 cm x 25 meter,train,0,1,0
Kardus Kemasan,3.5,kardus,kardus,lainnya,lainnya,kraft,lainnya,7.781214,0,0.0,0.0,0.0,42.12,0.0,0.0,48.1,26.64,15.23,9.879014,0.0,0.0,0.0,0.0,0,0,0,1,2,42,11,kardus packing 45 cm x 25 cm x 15 cm kraft,train,1,0,0
Perlengkapan Rumah,4.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,10.033587,0,0.0,0.0,0.0,55.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 60 cm x 90 cm,train,0,0,0
Kemasan Fleksibel,3.0,wrapping,wrapping,lainnya,bening,lainnya,lainnya,10.435645,0,0.0,0.0,0.0,28.72,298.11,0.0,0.0,0.0,0.0,0.0,32.03,316.4,0.0,0.0,0,0,0,0,1,30,4,wrapping bening 30cmx300 meter,train,0,1,0
Kemasan Fleksibel,4.0,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,9.641593,0,0.0,0.0,0.0,9.8,245.56,0.0,0.0,0.0,0.0,0.0,10.37,230.45,0.0,0.0,0,0,0,0,1,32,7,wrapping hitam 10 cm x 250 meter,train,0,1,0
Material Busa,3.0,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,13.124378,0,0.0,5.25,0.0,130.39,232.92,0.0,0.0,0.0,0.0,0.0,116.26,255.1,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 5 mm,train,0,1,0
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,putih,lainnya,lainnya,9.416698,0,0.0,0.0,0.0,32.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer putih 35 cm x 50 cm,train,0,0,0
Label,3.5,label_thermal,thermal,lainnya,lainnya,thermal,lembar,10.07255,0,0.0,96.58,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,42,9,sticker thermal 100 mm x 100 mm 300 lembar,train,0,0,0
Kardus Kemasan,3.0,kardus,kardus,lainnya,lainnya,kraft,lainnya,8.342518,0,0.0,0.0,0.0,47.77,0.0,0.0,48.14,25.4,15.91,9.875862,0.0,0.0,0.0,0.0,0,0,0,1,2,42,11,kardus packing 45 cm x 25 cm x 15 cm kraft,train,1,0,0
Perekat,4.0,lakban,lakban,non brand,bening,lainnya,lainnya,9.131036,1,0.0,41.88,0.0,0.0,0.0,98.77,0.0,0.0,0.0,0.0,0.0,0.0,48.49,93.38,0,0,0,0,1,48,10,lakban fragile bening non brand 45 mm x 100 yard,train,0,0,1
Kemasan Fleksibel,3.0,wrapping,wrapping,lainnya,bening,lainnya,lainnya,10.181798,0,0.0,0.0,0.0,30.67,181.12,0.0,0.0,0.0,0.0,0.0,32.22,183.39,0.0,0.0,0,0,0,0,1,31,5,wrapping bening 30 cmx175 meter,train,0,1,0
Kardus Kemasan,4.0,kardus,kardus,lainnya,lainnya,cflute,lainnya,8.031251,0,0.0,0.0,0.0,56.05,0.0,0.0,56.02,34.74,31.1,11.010825,0.0,0.0,0.0,0.0,0,1,0,0,2,36,4,kardus packing 55cmx35cmx30cm cflute,train,1,0,0
Label,3.5,label_thermal,thermal,lainnya,lainnya,thermal,lembar,10.305641,0,0.0,80.57,572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,sticker thermal 80 mm x 80 mm 500 lembar,train,0,0,0
Pengikat,3.5,tali_rafia,lainnya,lainnya,hitam,lainnya,lainnya,9.163679,0,2.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,22,4,tali rafia hitam 1/2kg,train,0,0,0
Perlengkapan Rumah,2.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.514575,0,0.0,0.0,0.0,47.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 45 cm x 65 cm,train,0,0,0
Peralatan Industri,2.5,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,9.306485,0,0.0,0.0,0.0,52.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 50 cm x 75 cm,train,0,0,0
Perlengkapan Rumah,4.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.587376,0,0.0,0.0,0.0,47.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 50 cm x 75 cm,train,0,0,0
Kemasan Pengiriman,2.5,polymailer,plastik,lainnya,biru,lainnya,lainnya,9.441198,0,0.0,0.0,0.0,34.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,35,6,plastik polymailer biru 35 cmx50 cm,train,0,0,0
Kardus Kemasan,3.5,kardus,kardus,lainnya,lainnya,cflute,lainnya,8.564567,0,0.0,0.0,0.0,46.4,0.0,0.0,50.09,36.37,23.46,10.662886,0.0,0.0,0.0,0.0,0,1,0,0,2,43,11,kardus packing 50 cm x 35 cm x 25 cm cflute,train,1,0,0
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,silver,lainnya,lainnya,9.367522,0,0.0,0.0,0.0,33.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,39,8,plastik polymailer silver 35 cm x 50 cm,train,0,0,0
Material Busa,3.5,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.173989,0,0.0,1.04,0.0,124.31,269.9,0.0,0.0,0.0,0.0,0.0,123.99,242.77,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 1 mm,train,0,1,0
Perlengkapan Pengemasan,3.0,karung,karung,lainnya,lainnya,lainnya,lainnya,10.041498,0,0.0,0.0,0.0,100.6,9.65,0.0,0.0,0.0,0.0,0.0,103.98,10.32,0.0,0.0,0,0,0,0,1,38,7,karung bagor lembaran 100cm x 10 meter,train,0,1,0
Kardus Kemasan,3.0,kardus,kardus,lainnya,lainnya,cflute,lainnya,8.00885,0,0.0,0.0,0.0,43.84,0.0,0.0,43.4,25.69,15.49,9.756814,0.0,0.0,0.0,0.0,0,1,0,0,2,43,11,kardus packing 45 cm x 25 cm x 15 cm cflute,train,1,0,0
Label,3.5,label_thermal,thermal,lainnya,lainnya,thermal,lembar,10.616744,0,0.0,104.16,568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,45,10,thermal unboxing 100 mm x 150 mm x 500 lembar,train,0,0,0
Kemasan Pengiriman,2.5,polymailer,plastik,lainnya,hitam,lainnya,lainnya,9.362254,0,0.0,0.0,0.0,23.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,36,6,plastik polymailer hitam 25 cmx35 cm,train,0,0,0
Perlengkapan Pengemasan,3.0,karung,karung,lainnya,lainnya,lainnya,lainnya,10.499695,0,0.0,0.0,0.0,102.71,29.78,0.0,0.0,0.0,0.0,0.0,98.6,28.35,0.0,0.0,0,0,0,0,1,37,6,karung bagor lembaran 100 cmx30 meter,train,0,1,0
Perekat,3.5,lakban,lakban,smilepack,coklat,lainnya,lainnya,9.128011,0,0.0,48.41,0.0,0.0,0.0,79.17,0.0,0.0,0.0,0.0,0.0,0.0,45.62,78.4,0,0,0,0,1,39,8,lakban smilepack coklat 48 mm x 80 yard,train,0,0,1
Material Busa,3.5,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.888199,0,0.0,3.69,0.0,134.34,265.76,0.0,0.0,0.0,0.0,0.0,127.74,261.81,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 4 mm,train,0,1,0
Perekat,3.5,double_tape,pe foam,yatta,lainnya,foam,lainnya,9.093508,0,0.0,11.55,0.0,0.0,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,38,9,double tape foam yatta 12 mm x 3 meter,train,0,0,0
Pengikat,3.0,tali_rafia,lainnya,lainnya,hijau,lainnya,lainnya,9.735027,0,0.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,20,4,tali rafia hijau 1kg,train,0,0,0
Perekat,2.5,double_tape,pe foam,non brand,lainnya,foam,lainnya,10.321174,1,0.0,11.32,0.0,0.0,15.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,43,10,double tape foam non brand 12 mm x 15 meter,train,0,0,0
