nama_produk_normalized,review_mean,review_std,review_count,review_min,review_max,log_harga_mean,log_harga_median,berat_kg_mean,berat_kg_median,tebal_mm_mean,tebal_mm_median,jumlah_lembar_mean,jumlah_lembar_median,ukuran_cm_mean,ukuran_cm_median,panjang_meter_mean,panjang_meter_median,yard_mean,yard_median,box_panjang_cm_mean,box_panjang_cm_median,box_lebar_cm_mean,box_lebar_cm_median,box_tinggi_cm_mean,box_tinggi_cm_median,log_volume_box_cm3_mean,log_volume_box_cm3_median,lebar_cm_roll_mean,lebar_cm_roll_median,panjang_meter_roll_mean,panjang_meter_roll_median,lebar_pair_yard_mean,lebar_pair_yard_median,panjang_yard_pair_mean,panjang_yard_pair_median,jumlah_dimensi_x_mean,jumlah_dimensi_x_median,panjang_nama_mean,panjang_nama_median,jumlah_token_mean,jumlah_token_median,kategori_produk,jenis_produk,merek,warna,material,bentuk_kemasan,family_template,few_reviews_flag
pe foam 125cm x 250 meter x 3 mm,3.0,0.0,1,3.0,3.0,12.671506,12.671506,0.0,0.0,2.83,2.83,0.0,0.0,123.77,123.77,244.24,244.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.4,130.4,233.97,233.97,0.0,0.0,0.0,0.0,2.0,2.0,32.0,32.0,9.0,9.0,Material Busa,pe foam,lainnya,lainnya,foam,lainnya,pe_foam,1
pe foam 125cm x 250 meter x 4 mm,4.25,0.3535533905932738,2,4.0,4.5,12.948418,12.948418,0.0,0.0,3.785,3.785,0.0,0.0,131.64499999999998,131.64499999999998,234.04500000000002,234.04500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.91499999999999,125.91499999999999,251.61499999999998,251.61499999999998,0.0,0.0,0.0,0.0,2.0,2.0,32.0,32.0,9.0,9.0,Material Busa,pe foam,lainnya,lainnya,foam,lainnya,pe_foam,1
pe foam 125cmx250 meterx2 mm,4.0,0.0,1,4.0,4.0,12.521522,12.521522,0.0,0.0,2.18,2.18,0.0,0.0,123.37,123.37,264.53,264.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.82,116.82,265.21,265.21,0.0,0.0,0.0,0.0,2.0,2.0,28.0,28.0,5.0,5.0,Material Busa,pe foam,lainnya,lainnya,foam,lainnya,pe_foam,1
pe foam 125cmx250 meterx3 mm,4.0,0.5,3,3.5,4.5,12.788099333333333,12.76192,0.0,0.0,2.9033333333333338,2.76,0.0,0.0,126.83666666666666,130.94,253.54,259.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.06333333333333,129.54,237.11666666666667,237.46,0.0,0.0,0.0,0.0,2.0,2.0,28.0,28.0,5.0,5.0,Material Busa,pe foam,lainnya,lainnya,foam,lainnya,pe_foam,1
pe foam 125cmx250 meterx4 mm,3.8333333333333335,0.28867513459481287,3,3.5,4.0,13.001435333333333,12.967586,0.0,0.0,4.173333333333333,4.14,0.0,0.0,121.79666666666667,121.43,253.71,247.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.63333333333333,131.37,253.55999999999997,258.65,0.0,0.0,0.0,0.0,2.0,2.0,28.0,28.0,5.0,5.0,Material Busa,pe foam,lainnya,lainnya,foam,lainnya,pe_foam,1
pe foam 125cmx250 meterx5 mm,4.0,0.0,1,4.0,4.0,13.026131,13.026131,0.0,0.0,4.96,4.96,0.0,0.0,128.44,128.44,241.27,241.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.07,119.07,252.88,252.88,0.0,0.0,0.0,0.0,2.0,2.0,28.0,28.0,5.0,5.0,Material Busa,pe foam,lainnya,lainnya,foam,lainnya,pe_foam,1
plastik hd 15 cm x 30 cm,2.875,0.6784005252999683,12,1.5,4.0,7.6775103483429,7.76236984312831,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,24.0,7.0,7.0,Peralatan Industri,plastik hd,lainnya,lainnya,hd,lainnya,plastik_hdpe,0
plastik hd 20 cm x 35 cm,3.25,0.5838742081211422,12,2.5,4.0,7.574709792331682,7.625785517714367,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,24.0,7.0,7.0,Peralatan Industri,plastik hd,lainnya,lainnya,hd,lainnya,plastik_hdpe,0
plastik hd 25 cm x 40 cm,2.875,0.4787135538781691,4,2.5,3.5,8.410992919262618,8.486887026720243,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,24.0,7.0,7.0,Peralatan Industri,plastik hd,lainnya,lainnya,hd,lainnya,plastik_hdpe,0
plastik hd 30 cm x 40 cm,2.7467532467532467,0.6520381841386638,77,2.0,4.0,8.357038161675957,8.656783,0.0,0.0,0.0,0.0,0.0,0.0,29.92415584415584,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,24.0,7.0,7.0,Peralatan Industri,plastik hd,lainnya,lainnya,hd,lainnya,plastik_hdpe,0
plastik hd 30 cmx40 cm,2.888888888888889,0.6508541396588878,9,2.0,4.0,8.56539277777778,8.66158,0.0,0.0,0.0,0.0,0.0,0.0,29.85777777777778,30.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,22.0,5.0,5.0,Peralatan Industri,plastik hd,lainnya,lainnya,hd,lainnya,plastik_hdpe,0
plastik hd 30cm x 40cm,2.6,0.6519202405202649,5,2.0,3.5,8.662372,8.711924,0.0,0.0,0.0,0.0,0.0,0.0,29.182,28.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,22.0,5.0,5.0,Peralatan Industri,plastik hd,lainnya,lainnya,hd,lainnya,plastik_hdpe,0
plastik hd 30cmx40cm,2.25,0.3535533905932738,2,2.0,2.5,8.443102,8.443102,0.0,0.0,0.0,0.0,0.0,0.0,31.03,31.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,20.0,3.0,3.0,Peralatan Industri,plastik hd,lainnya,lainnya,hd,lainnya,plastik_hdpe,1
plastik hd 35 cm x 55 cm,2.8636363636363638,0.504524979109513,11,2.0,3.5,8.677375929582324,8.732465848349879,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,24.0,7.0,7.0,Peralatan Industri,plastik hd,lainnya,lainnya,hd,lainnya,plastik_hdpe,0
plastik hd 40 cm x 60 cm,3.0,0.3535533905932738,9,2.5,3.5,8.845421042360165,8.895766604056085,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,24.0,7.0,7.0,Peralatan Industri,plastik hd,lainnya,lainnya,hd,lainnya,plastik_hdpe,0
plastik hd 45 cm x 50 cm,3.275,0.3571611716915804,40,3.0,4.0,8.73954421565896,8.852424137488597,0.0,0.0,0.0,0.0,0.0,0.0,45.1605,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,24.0,7.0,7.0,Peralatan Industri,plastik hd,lainnya,lainnya,hd,lainnya,plastik_hdpe,0
plastik hd 45 cmx50 cm,3.1666666666666665,0.2886751345948129,3,3.0,3.5,8.678881666666667,8.687944,0.0,0.0,0.0,0.0,0.0,0.0,44.66,43.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,22.0,5.0,5.0,Peralatan Industri,plastik hd,lainnya,lainnya,hd,lainnya,plastik_hdpe,1
plastik hd 45cm x 50cm,3.0,0.0,1,3.0,3.0,9.196212,9.196212,0.0,0.0,0.0,0.0,0.0,0.0,42.64,42.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,22.0,5.0,5.0,Peralatan Industri,plastik hd,lainnya,lainnya,hd,lainnya,plastik_hdpe,1
plastik hd 50 cm x 75 cm,3.0357142857142856,0.5705694090550688,14,2.0,4.5,9.243933208387025,9.234833068341255,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,24.0,7.0,7.0,Peralatan Industri,plastik hd,lainnya,lainnya,hd,lainnya,plastik_hdpe,0
plastik hd 60 cm x 100 cm,3.1875,0.37201190457142247,8,3.0,4.0,9.771429516786036,9.770013301136158,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,25.0,7.0,7.0,Peralatan Industri,plastik hd,lainnya,lainnya,hd,lainnya,plastik_hdpe,0
plastik hd 80 cm x 120 cm,2.888888888888889,0.41666666666666674,9,2.0,3.5,10.217157293658094,10.239995502805316,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,25.0,7.0,7.0,Peralatan Industri,plastik hd,lainnya,lainnya,hd,lainnya,plastik_hdpe,0
plastik kresek hitam 15 cm x 35 cm,1.5806451612903225,0.7308806576756398,93,1.0,3.5,8.642667669976596,9.014311,0.0,0.0,0.0,0.0,0.0,0.0,15.023870967741935,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,34.0,8.0,8.0,Perlengkapan Rumah,plastik,lainnya,hitam,lainnya,lainnya,trash_bag,0
plastik kresek hitam 15 cmx35 cm,1.5,0.5345224838248488,8,1.0,2.0,8.63675175,8.7925245,0.0,0.0,0.0,0.0,0.0,0.0,14.7525,14.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,32.0,32.0,6.0,6.0,Perlengkapan Rumah,plastik,lainnya,hitam,lainnya,lainnya,trash_bag,0
plastik kresek hitam 15cm x 35cm,1.6923076923076923,1.0111557236330602,13,1.0,3.5,8.618075461538462,9.034621,0.0,0.0,0.0,0.0,0.0,0.0,15.039230769230768,15.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,32.0,32.0,6.0,6.0,Perlengkapan Rumah,plastik,lainnya,hitam,lainnya,lainnya,trash_bag,0
plastik kresek hitam 15cmx35cm,1.875,1.181453906563152,4,1.0,3.5,8.60260925,8.7740325,0.0,0.0,0.0,0.0,0.0,0.0,15.2425,15.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,30.0,4.0,4.0,Perlengkapan Rumah,plastik,lainnya,hitam,lainnya,lainnya,trash_bag,0
plastik kresek hitam 20 cm x 40 cm,3.4444444444444446,0.3791976393296807,18,3.0,4.0,8.032007715626182,7.994194769984931,0.0,0.0,0.0,0.0,0.0,0.0,19.839444444444446,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,34.0,8.0,8.0,Perlengkapan Rumah,plastik,lainnya,hitam,lainnya,lainnya,trash_bag,0
plastik kresek hitam 20 cmx40 cm,3.25,0.3535533905932738,2,3.0,3.5,8.0562725,8.0562725,0.0,0.0,0.0,0.0,0.0,0.0,20.880000000000003,20.880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,32.0,32.0,6.0,6.0,Perlengkapan Rumah,plastik,lainnya,hitam,lainnya,lainnya,trash_bag,1
plastik kresek hitam 20cmx40cm,3.0,0.0,1,3.0,3.0,8.42615,8.42615,0.0,0.0,0.0,0.0,0.0,0.0,20.55,20.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,30.0,4.0,4.0,Perlengkapan Rumah,plastik,lainnya,hitam,lainnya,lainnya,trash_bag,1
plastik kresek hitam 25 cm x 50 cm,3.0,0.7071067811865476,2,2.5,3.5,8.309711181283195,8.309711181283195,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,34.0,8.0,8.0,Perlengkapan Rumah,plastik,lainnya,hitam,lainnya,lainnya,trash_bag,1
plastik kresek putih 15 cm x 35 cm,3.3529411764705883,0.492592183071889,17,3.0,4.0,8.00150648917958,7.951235,0.0,0.0,0.0,0.0,0.0,0.0,15.08470588235294,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,34.0,8.0,8.0,Perlengkapan Rumah,plastik,lainnya,putih,lainnya,lainnya,trash_bag,0
plastik kresek putih 15 cmx35 cm,3.0,0.0,1,3.0,3.0,7.785585,7.785585,0.0,0.0,0.0,0.0,0.0,0.0,14.98,14.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,32.0,32.0,6.0,6.0,Perlengkapan Rumah,plastik,lainnya,putih,lainnya,lainnya,trash_bag,1
plastik kresek putih 15cmx35cm,3.0,0.0,1,3.0,3.0,7.833048,7.833048,0.0,0.0,0.0,0.0,0.0,0.0,14.42,14.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,30.0,4.0,4.0,Perlengkapan Rumah,plastik,lainnya,putih,lainnya,lainnya,trash_bag,1
plastik kresek putih 20 cm x 40 cm,3.1666666666666665,0.28867513459481287,3,3.0,3.5,7.959021353325049,7.8636512654486515,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,34.0,8.0,8.0,Perlengkapan Rumah,plastik,lainnya,putih,lainnya,lainnya,trash_bag,1
plastik kresek putih 25 cm x 50 cm,2.566666666666667,0.7159913953120663,30,2.0,4.0,8.56933581594404,8.819797000000001,0.0,0.0,0.0,0.0,0.0,0.0,24.994666666666667,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,34.0,8.0,8.0,Perlengkapan Rumah,plastik,lainnya,putih,lainnya,lainnya,trash_bag,0
plastik kresek putih 25 cmx50 cm,2.0,0.0,3,2.0,2.0,8.872947333333334,8.889924,0.0,0.0,0.0,0.0,0.0,0.0,24.16,24.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,32.0,32.0,6.0,6.0,Perlengkapan Rumah,plastik,lainnya,putih,lainnya,lainnya,trash_bag,1
plastik kresek putih 25cm x 50cm,2.0,0.0,1,2.0,2.0,8.864049,8.864049,0.0,0.0,0.0,0.0,0.0,0.0,26.44,26.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,32.0,32.0,6.0,6.0,Perlengkapan Rumah,plastik,lainnya,putih,lainnya,lainnya,trash_bag,1
plastik kresek putih 25cmx50cm,3.25,1.0606601717798212,2,2.5,4.0,8.359589,8.359589,0.0,0.0,0.0,0.0,0.0,0.0,24.92,24.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,30.0,4.0,4.0,Perlengkapan Rumah,plastik,lainnya,putih,lainnya,lainnya,trash_bag,1
plastik pe 15 cm x 30 cm,2.8181818181818183,1.031327476428493,11,1.5,4.5,7.9854684377914875,8.131824785007195,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,24.0,7.0,7.0,Peralatan Industri,plastik pe,lainnya,lainnya,pe,lainnya,plastik_hdpe,0
plastik pe 20 cm x 35 cm,2.9545454545454546,0.47193990372426964,11,2.0,3.5,8.101902144115,8.24301946898925,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,24.0,7.0,7.0,Peralatan Industri,plastik pe,lainnya,lainnya,pe,lainnya,plastik_hdpe,0
plastik pe 25 cm x 40 cm,3.269230769230769,0.7514089330154285,26,2.5,4.5,8.450003841380783,8.432544,0.0,0.0,0.0,0.0,0.0,0.0,24.814615384615383,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,24.0,7.0,7.0,Peralatan Industri,plastik pe,lainnya,lainnya,pe,lainnya,plastik_hdpe,0
plastik pe 25 cmx40 cm,3.1666666666666665,1.1547005383792515,3,2.5,4.5,8.575769,9.106434,0.0,0.0,0.0,0.0,0.0,0.0,25.796666666666667,25.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,22.0,5.0,5.0,Peralatan Industri,plastik pe,lainnya,lainnya,pe,lainnya,plastik_hdpe,1
plastik pe 25cm x 40cm,3.25,1.0606601717798212,2,2.5,4.0,8.6184955,8.6184955,0.0,0.0,0.0,0.0,0.0,0.0,25.095,25.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,22.0,5.0,5.0,Peralatan Industri,plastik pe,lainnya,lainnya,pe,lainnya,plastik_hdpe,1
plastik pe 30 cm x 40 cm,2.9615384615384617,0.6910601294852009,13,2.0,4.0,8.617111770388844,8.699681400989514,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,24.0,7.0,7.0,Peralatan Industri,plastik pe,lainnya,lainnya,pe,lainnya,plastik_hdpe,0
plastik pe 35 cm x 55 cm,3.090909090909091,0.4908249086070214,11,2.5,4.0,8.723837187153125,8.716207971151853,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,24.0,7.0,7.0,Peralatan Industri,plastik pe,lainnya,lainnya,pe,lainnya,plastik_hdpe,0
plastik pe 40 cm x 60 cm,3.0,0.5000000000000001,7,2.0,3.5,8.991596139901725,9.012011377036412,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,24.0,7.0,7.0,Peralatan Industri,plastik pe,lainnya,lainnya,pe,lainnya,plastik_hdpe,0
plastik pe 45 cm x 50 cm,3.0384615384615383,0.3797772626563749,13,2.5,3.5,8.878041178883667,8.962007209588313,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,24.0,7.0,7.0,Peralatan Industri,plastik pe,lainnya,lainnya,pe,lainnya,plastik_hdpe,0
plastik pe 50 cm x 75 cm,2.8974358974358974,0.3073547406047281,39,2.5,3.5,9.432389835788923,9.436586,0.0,0.0,0.0,0.0,0.0,0.0,49.87282051282051,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,24.0,7.0,7.0,Peralatan Industri,plastik pe,lainnya,lainnya,pe,lainnya,plastik_hdpe,0
plastik pe 50 cmx75 cm,3.25,0.3535533905932738,2,3.0,3.5,9.365574500000001,9.365574500000001,0.0,0.0,0.0,0.0,0.0,0.0,50.16,50.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,22.0,5.0,5.0,Peralatan Industri,plastik pe,lainnya,lainnya,pe,lainnya,plastik_hdpe,1
plastik pe 50cmx75cm,2.5,0.0,2,2.5,2.5,9.364170000000001,9.364170000000001,0.0,0.0,0.0,0.0,0.0,0.0,47.545,47.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,20.0,3.0,3.0,Peralatan Industri,plastik pe,lainnya,lainnya,pe,lainnya,plastik_hdpe,1
plastik pe 60 cm x 100 cm,3.090909090909091,0.4369314487526515,11,2.5,3.5,9.804760229323806,9.798182590890704,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,25.0,7.0,7.0,Peralatan Industri,plastik pe,lainnya,lainnya,pe,lainnya,plastik_hdpe,0
plastik pe 80 cm x 120 cm,3.1153846153846154,0.7116250813527136,13,2.0,4.5,10.271592681316793,10.275085591132717,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,25.0,7.0,7.0,Peralatan Industri,plastik pe,lainnya,lainnya,pe,lainnya,plastik_hdpe,0
plastik polymailer biru 25 cm x 35 cm,3.0833333333333335,0.4915960401250875,6,2.5,3.5,9.42428319745085,9.39274525863144,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,37.0,37.0,8.0,8.0,Kemasan Pengiriman,plastik,lainnya,biru,lainnya,lainnya,polymailer,0
plastik polymailer biru 30 cm x 40 cm,3.4375,0.3095695936834451,16,3.0,4.0,9.396516455822326,9.39274525863144,0.0,0.0,0.0,0.0,0.0,0.0,30.244374999999998,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,37.0,37.0,8.0,8.0,Kemasan Pengiriman,plastik,lainnya,biru,lainnya,lainnya,polymailer,0
plastik polymailer biru 30 cmx40 cm,3.0,0.0,1,3.0,3.0,9.481399,9.481399,0.0,0.0,0.0,0.0,0.0,0.0,28.89,28.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,35.0,35.0,6.0,6.0,Kemasan Pengiriman,plastik,lainnya,biru,lainnya,lainnya,polymailer,1
plastik polymailer biru 30cmx40cm,4.0,0.0,1,4.0,4.0,9.346986,9.346986,0.0,0.0,0.0,0.0,0.0,0.0,27.61,27.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,33.0,33.0,4.0,4.0,Kemasan Pengiriman,plastik,lainnya,biru,lainnya,lainnya,polymailer,1
plastik polymailer biru 35 cm x 50 cm,2.7857142857142856,0.3779644730092272,14,2.5,3.5,9.40215248399245,9.39418612931572,0.0,0.0,0.0,0.0,0.0,0.0,35.15,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,37.0,37.0,8.0,8.0,Kemasan Pengiriman,plastik,lainnya,biru,lainnya,lainnya,polymailer,0
plastik polymailer biru 35 cmx50 cm,2.5,0.0,1,2.5,2.5,9.441198,9.441198,0.0,0.0,0.0,0.0,0.0,0.0,34.99,34.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,35.0,35.0,6.0,6.0,Kemasan Pengiriman,plastik,lainnya,biru,lainnya,lainnya,polymailer,1
