Kategori Produk,Review,Family_Template,jenis_produk,merek,warna,material,bentuk_kemasan,log_harga,is_non_brand,berat_kg,tebal_mm,jumlah_lembar,ukuran_cm,panjang_meter,yard,box_panjang_cm,box_lebar_cm,box_tinggi_cm,log_volume_box_cm3,lebar_cm_roll,panjang_meter_roll,lebar_pair_yard,panjang_yard_pair,is_bflute,is_cflute,is_foam,is_kraft,jumlah_dimensi_x,panjang_nama,jumlah_token,Nama_Produk_Normalized,Split_Grouped
Kardus Kemasan,3.5,kardus,kardus,lainnya,lainnya,cflute,lainnya,8.235088,0,0.0,0.0,0.0,30.8,0.0,0.0,28.37,20.15,28.5,9.698502,0.0,0.0,0.0,0.0,0,1,0,0,2,43,11,kardus packing 30 cm x 20 cm x 30 cm cflute,train
Kemasan Fleksibel,3.5,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,10.878994,0,0.0,0.0,0.0,53.63,260.81,0.0,0.0,0.0,0.0,0.0,50.51,237.1,0.0,0.0,0,0,0,0,1,32,7,wrapping hitam 50 cm x 250 meter,train
Material Busa,4.0,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.60317286530671,0,0.0,2.0,0.0,125.0,250.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 2 mm,train
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.447436,0,0.0,0.0,0.0,48.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 45 cm x 65 cm,train
Perlengkapan Rumah,1.0,trash_bag,plastik,lainnya,hitam,lainnya,lainnya,9.034621,0,0.0,0.0,0.0,15.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,32,6,plastik kresek hitam 15cm x 35cm,train
Pelindung Kemasan,3.5,bubble_wrap,bubble wrap,gmp,hitam,lainnya,lainnya,11.0361,0,1.988,0.0,0.0,31.11,25.29,0.0,0.0,0.0,0.0,0.0,31.11,23.92,0.0,0.0,0,0,0,0,1,44,10,bubble wrap gmp hitam 2.2kg 30 cm x 25 meter,train
Pelindung Kemasan,4.5,bubble_wrap,bubble wrap,sanpack,hitam,lainnya,lainnya,10.905418,0,2.093,0.0,0.0,131.48,23.56,0.0,0.0,0.0,0.0,0.0,115.85,23.73,0.0,0.0,0,0,0,0,1,47,8,bubble wrap sanpack hitam 2.2kg 125 cmx25 meter,train
Perekat,3.5,double_tape,pe foam,joyko,lainnya,foam,lainnya,10.413157,0,0.0,11.17,0.0,0.0,14.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,39,9,double tape foam joyko 12 mm x 15 meter,train
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,biru,lainnya,lainnya,9.478543,0,0.0,0.0,0.0,33.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,37,8,plastik polymailer biru 35 cm x 50 cm,train
Perekat,2.5,lakban,lakban,non brand,putih,lainnya,lainnya,8.853808274977197,1,0.0,45.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,85.0,0,0,0,0,1,38,9,lakban non brand putih 45 mm x 85 yard,test
Perekat,3.5,lakban,lakban,sanpack,merah,lainnya,lainnya,8.99729,0,0.0,48.39,0.0,0.0,0.0,76.86,0.0,0.0,0.0,0.0,0.0,0.0,44.76,78.3,0,0,0,0,1,36,8,lakban sanpack merah 48 mm x 80 yard,train
Material Busa,4.0,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.276798,0,0.0,0.96,0.0,119.46,252.37,0.0,0.0,0.0,0.0,0.0,121.79,234.55,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 1 mm,train
Peralatan Industri,4.0,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,6.90875477931522,0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 15 cm x 30 cm,test
Perekat,4.0,lakban,lakban,yatta,merah,lainnya,lainnya,9.503886,0,0.0,45.95,0.0,0.0,0.0,114.32,0.0,0.0,0.0,0.0,0.0,0.0,45.61,119.19,0,0,0,0,1,52,10,lakban fresh vegetables merah yatta 45 mm x 120 yard,train
Perlengkapan Rumah,2.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.234771,0,0.0,0.0,0.0,36.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 35 cm x 55 cm,train
Kemasan Fleksibel,3.0,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,9.91871,0,0.0,0.0,0.0,9.48,284.92,0.0,0.0,0.0,0.0,0.0,9.63,281.78,0.0,0.0,0,0,0,0,1,32,7,wrapping hitam 10 cm x 270 meter,train
Kardus Kemasan,4.0,kardus,kardus,lainnya,lainnya,bflute,lainnya,8.011181,0,0.0,0.0,0.0,51.46,0.0,0.0,53.18,33.59,31.46,10.936645,0.0,0.0,0.0,0.0,1,0,0,0,2,43,11,kardus packing 55 cm x 35 cm x 30 cm bflute,train
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,putih,lainnya,lainnya,9.39274525863144,0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer putih 30 cm x 40 cm,train
Peralatan Industri,3.5,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,8.434028950155469,0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 20 cm x 35 cm,validation
Perlengkapan Rumah,1.0,trash_bag,plastik,lainnya,hitam,lainnya,lainnya,9.079113,0,0.0,0.0,0.0,15.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek hitam 15 cm x 35 cm,train
Kardus Kemasan,3.5,kardus,kardus,lainnya,lainnya,bflute,lainnya,8.011492,0,0.0,0.0,0.0,30.83,0.0,0.0,29.52,19.44,10.04,8.659151,0.0,0.0,0.0,0.0,1,0,0,0,2,40,8,kardus packing 30cm x 20cm x 10cm bflute,train
Perekat,4.0,double_tape,pe foam,joyko,lainnya,foam,lainnya,10.250701,0,0.0,24.32,0.0,0.0,10.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,39,9,double tape foam joyko 24 mm x 10 meter,train
Kemasan Fleksibel,4.0,wrapping,wrapping,lainnya,bening,lainnya,lainnya,9.435329,0,0.0,0.0,0.0,24.97,107.55,0.0,0.0,0.0,0.0,0.0,26.18,96.39,0.0,0.0,0,0,0,0,1,33,7,wrapping bening 25 cm x 100 meter,train
Perekat,3.5,lakban,lakban,smilepack,coklat,lainnya,lainnya,9.105090961257083,0,0.0,48.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,85.0,0,0,0,0,1,39,8,lakban smilepack coklat 48 mm x 85 yard,train
Kardus Kemasan,3.0,kardus,kardus,lainnya,lainnya,cflute,lainnya,7.916699,0,0.0,0.0,0.0,47.58,0.0,0.0,44.43,24.42,14.17,9.640509,0.0,0.0,0.0,0.0,0,1,0,0,2,43,11,kardus packing 45 cm x 25 cm x 15 cm cflute,train
Pelindung Kemasan,3.5,bubble_wrap,bubble wrap,global,hitam,lainnya,lainnya,11.20684,0,2.613,0.0,0.0,56.03,26.76,0.0,0.0,0.0,0.0,0.0,62.23,25.46,0.0,0.0,0,0,0,0,1,47,10,bubble wrap global hitam 2.7kg 60 cm x 25 meter,train
Perekat,3.0,double_tape,pe foam,joyko,lainnya,foam,lainnya,10.125668,0,0.0,39.2,0.0,0.0,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,38,9,double tape foam joyko 36 mm x 3 meter,train
Perlengkapan Pengemasan,3.5,karung,karung,lainnya,lainnya,lainnya,lainnya,9.776931,0,0.0,0.0,0.0,92.92,10.72,0.0,0.0,0.0,0.0,0.0,97.22,10.52,0.0,0.0,0,0,0,0,1,39,8,karung bagor lembaran 100 cm x 10 meter,train
Pelindung Kemasan,4.5,bubble_wrap,bubble wrap,global,bening,lainnya,lainnya,11.127277689932466,0,2.4,0.0,0.0,60.0,50.0,0.0,0.0,0.0,0.0,0.0,60.0,50.0,0.0,0.0,0,0,0,0,1,48,10,bubble wrap global bening 2.4kg 60 cm x 50 meter,train
Perlengkapan Rumah,1.0,trash_bag,plastik,lainnya,hitam,lainnya,lainnya,9.011518,0,0.0,0.0,0.0,15.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek hitam 15 cm x 35 cm,train
Pelindung Kemasan,4.5,bubble_wrap,bubble wrap,gmp,hitam,lainnya,lainnya,10.919958,0,2.204,0.0,0.0,29.65,53.82,0.0,0.0,0.0,0.0,0.0,31.25,46.68,0.0,0.0,0,0,0,0,1,44,10,bubble wrap gmp hitam 2.2kg 30 cm x 50 meter,train
Perekat,3.0,lakban,lakban,smilepack,merah,lainnya,lainnya,8.987321812850125,0,0.0,48.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,50.0,0,0,0,0,1,55,10,lakban fresh vegetables merah smilepack 48 mm x 50 yard,train
Kardus Kemasan,3.0,kardus,kardus,lainnya,lainnya,cflute,lainnya,8.646864,0,0.0,0.0,0.0,34.05,0.0,0.0,32.37,17.69,8.85,8.530846,0.0,0.0,0.0,0.0,0,1,0,0,2,42,11,kardus packing 34 cm x 19 cm x 9 cm cflute,train
Perlengkapan Rumah,2.0,trash_bag,plastik,lainnya,hitam,lainnya,lainnya,8.544524,0,0.0,0.0,0.0,15.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek hitam 15 cm x 35 cm,train
Perekat,4.0,lakban,lakban,smilepack,merah,lainnya,lainnya,9.136775,0,0.0,44.74,0.0,0.0,0.0,84.68,0.0,0.0,0.0,0.0,0.0,0.0,42.17,85.05,0,0,0,0,1,36,6,lakban smilepack merah 45 mmx90 yard,train
Perekat,3.5,double_tape,pe foam,yatta,lainnya,foam,lainnya,10.207783,0,0.0,22.62,0.0,0.0,9.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,39,9,double tape foam yatta 24 mm x 10 meter,train
Pelindung Kemasan,4.0,bubble_wrap,bubble wrap,smilepack,bening,lainnya,lainnya,11.550535,0,2.446,0.0,0.0,64.55,107.78,0.0,0.0,0.0,0.0,0.0,63.23,95.88,0.0,0.0,0,0,0,0,1,52,10,bubble wrap smilepack bening 2.7kg 60 cm x 100 meter,train
Perekat,3.0,lakban,lakban,hiro,coklat,lainnya,lainnya,9.474259,0,0.0,43.92,0.0,0.0,0.0,125.3,0.0,0.0,0.0,0.0,0.0,0.0,42.64,122.86,0,0,0,0,1,35,8,lakban hiro coklat 45 mm x 120 yard,train
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,biru,lainnya,lainnya,9.39274525863144,0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,37,8,plastik polymailer biru 40 cm x 55 cm,test
Kemasan Pengiriman,4.0,polymailer,plastik,lainnya,putih,lainnya,lainnya,9.591725,0,0.0,0.0,0.0,40.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer putih 40 cm x 55 cm,train
Perlengkapan Rumah,2.0,trash_bag,plastik,lainnya,hitam,lainnya,lainnya,7.822156,0,0.0,0.0,0.0,15.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek hitam 15 cm x 35 cm,train
Perekat,3.0,lakban,lakban,deli,bening,lainnya,lainnya,8.987321812850125,0,0.0,45.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,75.0,0,0,0,0,1,42,9,lakban fragile bening deli 45 mm x 75 yard,validation
Alat Pengemasan,3.0,tools,staples,joyko,lainnya,lainnya,lainnya,9.711176264112805,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,23,4,isi staples kecil joyko,train
Perlengkapan Rumah,1.0,trash_bag,plastik,lainnya,hitam,lainnya,lainnya,9.13913,0,0.0,0.0,0.0,15.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek hitam 15 cm x 35 cm,train
Kemasan Fleksibel,3.0,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,10.62135173563291,0,0.0,0.0,0.0,50.0,150.0,0.0,0.0,0.0,0.0,0.0,50.0,150.0,0.0,0.0,0,0,0,0,1,32,7,wrapping hitam 50 cm x 150 meter,validation
Perlengkapan Pengemasan,3.5,karung,plastik,lainnya,lainnya,lainnya,lainnya,10.939277,0,0.0,0.0,0.0,115.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,36,8,karung plastik jumbo 110 cm x 180 cm,train
Perlengkapan Rumah,2.0,trash_bag,plastik,lainnya,hitam,lainnya,lainnya,8.538874,0,0.0,0.0,0.0,13.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek hitam 15 cm x 35 cm,train
Kardus Kemasan,4.0,kardus,kardus,lainnya,lainnya,bflute,lainnya,7.713894,0,0.0,0.0,0.0,51.61,0.0,0.0,51.75,35.43,23.27,10.661172,0.0,0.0,0.0,0.0,1,0,0,0,2,43,11,kardus packing 50 cm x 35 cm x 25 cm bflute,train
Perekat,3.0,lakban,lakban,deli,merah,lainnya,lainnya,8.824824939175638,0,0.0,45.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,65.0,0,0,0,0,1,33,8,lakban deli merah 45 mm x 65 yard,validation
Label,3.0,label_thermal,thermal,lainnya,lainnya,thermal,lembar,10.927998,0,0.0,58.74,968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,47,10,sticker thermal lipat 60 mm x 40 mm 1000 lembar,train
Peralatan Industri,3.0,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,9.503082,0,0.0,0.0,0.0,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 50 cm x 75 cm,train
Perekat,3.5,lakban,lakban,joyko,putih,lainnya,lainnya,9.259619,0,0.0,49.58,0.0,0.0,0.0,87.57,0.0,0.0,0.0,0.0,0.0,0.0,46.57,85.54,0,0,0,0,1,34,8,lakban joyko putih 48 mm x 90 yard,train
Perekat,4.0,lakban,lakban,non brand,bening,lainnya,lainnya,9.105090961257083,1,0.0,45.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,100.0,0,0,0,0,1,48,10,lakban fragile bening non brand 45 mm x 100 yard,train
Perekat,3.5,double_tape,pe foam,non brand,lainnya,foam,lainnya,9.90353755128617,1,0.0,24.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,42,10,double tape foam non brand 24 mm x 5 meter,test
Label,3.0,label_thermal,thermal,lainnya,lainnya,thermal,lembar,10.505094936455558,0,0.0,100.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,42,9,sticker thermal 100 mm x 100 mm 300 lembar,train
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,putih,lainnya,lainnya,9.366442,0,0.0,0.0,0.0,26.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer putih 25 cm x 35 cm,train
Label,3.5,label_thermal,thermal,lainnya,lainnya,thermal,lembar,10.565464,0,0.0,76.23,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,43,10,thermal unboxing 80 mm x 80 mm x 500 lembar,train
Pelindung Kemasan,4.0,bubble_wrap,bubble wrap,global,hitam,lainnya,lainnya,11.07443600653965,0,2.4,0.0,0.0,60.0,25.0,0.0,0.0,0.0,0.0,0.0,60.0,25.0,0.0,0.0,0,0,0,0,1,47,10,bubble wrap global hitam 2.4kg 60 cm x 25 meter,train
Alat Pengemasan,3.0,tools,cutter,joyko,lainnya,lainnya,lainnya,8.642626,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,27,5,isi cutter besar joyko l150,train
Perlengkapan Pengemasan,3.5,karung,karung,lainnya,lainnya,lainnya,lainnya,9.90725,0,0.0,0.0,0.0,101.49,10.1,0.0,0.0,0.0,0.0,0.0,101.89,9.77,0.0,0.0,0,0,0,0,1,39,8,karung bagor lembaran 100 cm x 10 meter,train
Kemasan Fleksibel,3.0,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,9.863899,0,0.0,0.0,0.0,23.38,93.84,0.0,0.0,0.0,0.0,0.0,25.91,98.64,0.0,0.0,0,0,0,0,1,32,7,wrapping hitam 25 cm x 100 meter,train
Perekat,2.5,double_tape,pe foam,non brand,lainnya,foam,lainnya,10.592633,1,0.0,21.85,0.0,0.0,14.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,43,10,double tape foam non brand 24 mm x 15 meter,train
Kemasan Fleksibel,4.0,wrapping,wrapping,lainnya,bening,lainnya,lainnya,10.404293143019792,0,0.0,0.0,0.0,30.0,250.0,0.0,0.0,0.0,0.0,0.0,30.0,250.0,0.0,0.0,0,0,0,0,1,33,7,wrapping bening 30 cm x 250 meter,train
Kardus Kemasan,3.0,kardus,kardus,lainnya,lainnya,bflute,lainnya,8.113746,0,0.0,0.0,0.0,50.97,0.0,0.0,46.51,32.56,24.97,10.540453,0.0,0.0,0.0,0.0,1,0,0,0,2,43,11,kardus packing 50 cm x 35 cm x 25 cm bflute,train
Peralatan Industri,3.0,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,9.19023970026918,0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 45 cm x 50 cm,validation
Pengikat,3.0,tali_rafia,lainnya,lainnya,hijau,lainnya,lainnya,9.809431,0,1.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,20,4,tali rafia hijau 1kg,train
Perekat,4.0,lakban,lakban,smilepack,merah,lainnya,lainnya,9.257976,0,0.0,52.49,0.0,0.0,0.0,75.82,0.0,0.0,0.0,0.0,0.0,0.0,49.6,76.14,0,0,0,0,1,38,8,lakban smilepack merah 48 mm x 80 yard,train
Peralatan Industri,3.5,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,8.630700432209832,0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 30 cm x 40 cm,train
Perekat,3.5,lakban,lakban,smilepack,biru,lainnya,lainnya,9.111189,0,0.0,43.25,0.0,0.0,0.0,73.75,0.0,0.0,0.0,0.0,0.0,0.0,45.93,66.19,0,0,0,0,1,46,9,lakban unboxing biru smilepack 45 mm x 70 yard,train
Perlengkapan Pengemasan,3.5,karung,karung,lainnya,lainnya,lainnya,lainnya,9.87822102528824,0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,0,0,0,0,1,39,8,karung bagor lembaran 100 cm x 20 meter,validation
Perlengkapan Rumah,3.5,trash_bag,plastik,lainnya,lainnya,pe,lainnya,10.59665973278358,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,39,9,plastik sampah jumbo pe 100 cm x 150 cm,validation
Kemasan Pengiriman,3.5,polymailer,plastik,lainnya,silver,lainnya,lainnya,9.466707,0,0.0,0.0,0.0,46.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,39,8,plastik polymailer silver 45 cm x 60 cm,train
Perlengkapan Rumah,2.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.845368,0,0.0,0.0,0.0,50.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 50 cm x 75 cm,train
Alat Pengemasan,4.5,tools,staples,joyko,lainnya,lainnya,lainnya,9.655279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,23,4,isi staples kecil joyko,train
Kemasan Fleksibel,3.0,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,10.021025,0,0.0,0.0,0.0,29.44,195.93,0.0,0.0,0.0,0.0,0.0,31.85,208.05,0.0,0.0,0,0,0,0,1,32,7,wrapping hitam 30 cm x 200 meter,train
Perlengkapan Rumah,1.0,trash_bag,plastik,lainnya,hitam,lainnya,lainnya,9.076219,0,0.0,0.0,0.0,14.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek hitam 15 cm x 35 cm,train
Kardus Kemasan,3.5,kardus,kardus,lainnya,lainnya,kraft,lainnya,8.016904,0,0.0,0.0,0.0,31.74,0.0,0.0,31.61,28.12,8.8,8.964834,0.0,0.0,0.0,0.0,0,0,0,1,2,38,8,kardus packing 34cm x 30cm x 9cm kraft,train
Material Busa,3.5,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,13.11029282045951,0,0.0,5.0,0.0,125.0,250.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 5 mm,train
Pengikat,4.0,tali_rafia,lainnya,lainnya,hijau,lainnya,lainnya,13.531168,0,46.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,21,4,tali rafia hijau 50kg,train
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,putih,lainnya,lainnya,9.408188,0,0.0,0.0,0.0,32.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,36,6,plastik polymailer putih 35cm x 50cm,train
Perekat,3.5,double_tape,pe foam,deli,lainnya,foam,lainnya,9.711176264112805,0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,37,9,double tape foam deli 12 mm x 3 meter,train
Pelindung Kemasan,4.0,bubble_wrap,bubble wrap,smilepack,hitam,lainnya,lainnya,10.778977123006351,0,2.2,0.0,0.0,30.0,25.0,0.0,0.0,0.0,0.0,0.0,30.0,25.0,0.0,0.0,0,0,0,0,1,50,10,bubble wrap smilepack hitam 2.2kg 30 cm x 25 meter,train
Kardus Kemasan,2.5,kardus,kardus,lainnya,lainnya,cflute,lainnya,8.594339400592892,0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,30.0,20.0,10.085850775128716,0.0,0.0,0.0,0.0,0,1,0,0,2,43,11,kardus packing 40 cm x 30 cm x 20 cm cflute,train
Pelindung Kemasan,4.0,bubble_wrap,bubble wrap,upack,hitam,lainnya,lainnya,11.409189,0,2.473,0.0,0.0,129.39,52.77,0.0,0.0,0.0,0.0,0.0,130.06,50.12,0.0,0.0,0,0,0,0,1,47,10,bubble wrap upack hitam 2.7kg 125 cm x 50 meter,train
Perekat,2.0,lakban,lakban,non brand,bening,lainnya,lainnya,8.853374,1,0.0,42.78,0.0,0.0,0.0,96.22,0.0,0.0,0.0,0.0,0.0,0.0,45.11,92.55,0,0,0,0,1,39,9,lakban non brand bening 45 mm x 90 yard,train
Perekat,3.0,double_tape,pe foam,non brand,lainnya,foam,lainnya,9.61587214452889,1,0.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,42,10,double tape foam non brand 12 mm x 5 meter,train
Perlengkapan Rumah,4.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,8.365137,0,0.0,0.0,0.0,29.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 30 cm x 50 cm,train
Pelindung Kemasan,3.5,bubble_wrap,bubble wrap,non brand,hitam,lainnya,lainnya,11.19135563385109,1,2.7,0.0,0.0,125.0,50.0,0.0,0.0,0.0,0.0,0.0,125.0,50.0,0.0,0.0,0,0,0,0,1,51,11,bubble wrap non brand hitam 2.7kg 125 cm x 50 meter,train
Material Busa,3.5,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.87262171168374,0,0.0,4.0,0.0,125.0,250.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 4 mm,train
Material Busa,4.0,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,13.165006,0,0.0,5.38,0.0,123.42,236.09,0.0,0.0,0.0,0.0,0.0,130.77,265.99,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 5 mm,train
Perekat,2.5,lakban,lakban,joyko,putih,lainnya,lainnya,8.962007209588313,0,0.0,48.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,80.0,0,0,0,0,1,34,8,lakban joyko putih 48 mm x 80 yard,validation
Label,4.0,label_thermal,thermal,lainnya,lainnya,thermal,lembar,10.381901,0,0.0,73.72,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,46,10,sticker thermal lipat 80 mm x 80 mm 500 lembar,train
Perlengkapan Rumah,4.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.210440366976515,0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 45 cm x 65 cm,train
Alat Pengemasan,3.5,tools,staples,deli,lainnya,lainnya,lainnya,9.48944,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,22,4,isi staples kecil deli,train
Kemasan Pengiriman,2.5,polymailer,plastik,lainnya,putih,lainnya,lainnya,9.391563,0,0.0,0.0,0.0,30.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer putih 30 cm x 40 cm,train
Kemasan Fleksibel,3.0,wrapping,wrapping,lainnya,bening,lainnya,lainnya,9.465547,0,0.0,0.0,0.0,9.92,215.84,0.0,0.0,0.0,0.0,0.0,10.52,206.62,0.0,0.0,0,0,0,0,1,33,7,wrapping bening 10 cm x 200 meter,train
