Kategori Produk,Review,Family_Template,jenis_produk,merek,warna,material,bentuk_kemasan,log_harga,is_non_brand,berat_kg,tebal_mm,jumlah_lembar,ukuran_cm,panjang_meter,yard,box_panjang_cm,box_lebar_cm,box_tinggi_cm,log_volume_box_cm3,lebar_cm_roll,panjang_meter_roll,lebar_pair_yard,panjang_yard_pair,is_bflute,is_cflute,is_foam,is_kraft,jumlah_dimensi_x,panjang_nama,jumlah_token,Nama_Produk_Normalized,Split_Grouped
Perekat,4.0,double_tape,pe foam,deli,lainnya,foam,lainnya,9.952325334619427,0,0.0,36.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,37,9,double tape foam deli 36 mm x 3 meter,train
Perlengkapan Rumah,3.0,trash_bag,plastik,lainnya,putih,lainnya,lainnya,8.294299608857235,0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek putih 15 cm x 35 cm,train
Kardus Kemasan,3.5,kardus,kardus,lainnya,lainnya,bflute,lainnya,7.696667081526462,0,0.0,0.0,0.0,34.0,0.0,0.0,34.0,30.0,9.0,9.1248914101437,0.0,0.0,0.0,0.0,1,0,0,0,2,42,11,kardus packing 34 cm x 30 cm x 9 cm bflute,train
Perlengkapan Rumah,4.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,8.839421607620602,0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 30 cm x 50 cm,train
Pelindung Kemasan,4.0,bubble_wrap,bubble wrap,upack,hitam,lainnya,lainnya,11.231901180182517,0,2.2,0.0,0.0,125.0,25.0,0.0,0.0,0.0,0.0,0.0,125.0,25.0,0.0,0.0,0,0,0,0,1,47,10,bubble wrap upack hitam 2.2kg 125 cm x 25 meter,train
Perekat,4.0,lakban,lakban,deli,bening,lainnya,lainnya,8.556606193773073,0,0.0,45.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,50.0,0,0,0,0,1,34,8,lakban deli bening 45 mm x 50 yard,train
Perekat,3.5,lakban,lakban,sanpack,coklat,lainnya,lainnya,8.94910546953925,0,0.0,45.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,85.0,0,0,0,0,1,37,8,lakban sanpack coklat 45 mm x 85 yard,train
Kardus Kemasan,3.0,kardus,kardus,lainnya,lainnya,lainnya,lainnya,11.552155793461898,0,25.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,30,6,kardus singleface 80 cm x 25kg,test
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.711176264112805,0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 50 cm x 75 cm,train
Peralatan Industri,2.0,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,8.366602832783736,0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 15 cm x 30 cm,test
Perlengkapan Rumah,3.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.12706745278236,0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 35 cm x 55 cm,train
Peralatan Industri,3.0,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,7.937731775260109,0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 25 cm x 40 cm,validation
Kardus Kemasan,3.0,kardus,kardus,lainnya,lainnya,bflute,lainnya,8.268988209506656,0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,20.0,10.0,8.699681400989514,0.0,0.0,0.0,0.0,1,0,0,0,2,43,11,kardus packing 30 cm x 20 cm x 10 cm bflute,train
Material Busa,3.5,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.264346270624156,0,0.0,1.0,0.0,125.0,250.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 1 mm,train
Kemasan Fleksibel,3.0,wrapping,wrapping,lainnya,bening,lainnya,lainnya,11.07443600653965,0,0.0,0.0,0.0,50.0,300.0,0.0,0.0,0.0,0.0,0.0,50.0,300.0,0.0,0.0,0,0,0,0,1,33,7,wrapping bening 50 cm x 300 meter,train
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,putih,lainnya,lainnya,9.581972891547895,0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer putih 35 cm x 50 cm,train
Perekat,3.5,double_tape,pe foam,deli,lainnya,foam,lainnya,9.711176264112805,0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,37,9,double tape foam deli 12 mm x 5 meter,train
Perekat,3.5,lakban,lakban,yatta,bening,lainnya,lainnya,9.082620630373812,0,0.0,45.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,65.0,0,0,0,0,1,35,8,lakban yatta bening 45 mm x 65 yard,train
Peralatan Industri,3.0,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,8.922791623969637,0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 35 cm x 55 cm,validation
Peralatan Industri,3.0,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,9.39274525863144,0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 50 cm x 75 cm,train
Material Busa,3.5,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.14685859089592,0,0.0,1.0,0.0,125.0,250.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 1 mm,train
Pelindung Kemasan,4.0,bubble_wrap,bubble wrap,non brand,hitam,lainnya,lainnya,11.373674891823535,1,3.0,0.0,0.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,30.0,100.0,0.0,0.0,0,0,0,0,1,51,11,bubble wrap non brand hitam 3.0kg 30 cm x 100 meter,train
Peralatan Industri,4.0,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,9.711176264112805,0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,25,7,plastik hd 60 cm x 100 cm,validation
Alat Pengemasan,4.5,tools,staples,joyko,lainnya,lainnya,lainnya,9.581972891547895,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,23,4,isi staples kecil joyko,train
Pengikat,3.0,tali_rafia,lainnya,lainnya,hijau,lainnya,lainnya,10.203629181337648,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,20,4,tali rafia hijau 1kg,train
Perekat,3.5,double_tape,pe foam,yatta,lainnya,foam,lainnya,9.093918908958932,0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,38,9,double tape foam yatta 12 mm x 3 meter,train
Perekat,3.5,lakban,lakban,deli,bening,lainnya,lainnya,9.012011377036412,0,0.0,48.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,70.0,0,0,0,0,1,34,8,lakban deli bening 48 mm x 70 yard,train
Perekat,4.0,lakban,lakban,hiro,coklat,lainnya,lainnya,9.071193240566023,0,0.0,45.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,75.0,0,0,0,0,1,42,9,lakban fragile coklat hiro 45 mm x 75 yard,train
Perekat,4.0,lakban,lakban,yatta,merah,lainnya,lainnya,8.824824939175638,0,0.0,48.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,50.0,0,0,0,0,1,34,8,lakban yatta merah 48 mm x 50 yard,train
Pelindung Kemasan,3.5,bubble_wrap,bubble wrap,sanpack,bening,lainnya,lainnya,11.258046118484,0,2.2,0.0,0.0,125.0,25.0,0.0,0.0,0.0,0.0,0.0,125.0,25.0,0.0,0.0,0,0,0,0,1,50,10,bubble wrap sanpack bening 2.2kg 125 cm x 25 meter,train
Kemasan Fleksibel,3.0,wrapping,wrapping,lainnya,bening,lainnya,lainnya,10.106469212026385,0,0.0,0.0,0.0,30.0,175.0,0.0,0.0,0.0,0.0,0.0,30.0,175.0,0.0,0.0,0,0,0,0,1,33,7,wrapping bening 30 cm x 175 meter,train
Perekat,4.0,lakban,lakban,smilepack,putih,lainnya,lainnya,9.169622538697624,0,0.0,48.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,90.0,0,0,0,0,1,38,8,lakban smilepack putih 48 mm x 90 yard,train
Perekat,2.5,lakban,lakban,yatta,coklat,lainnya,lainnya,9.433563920090563,0,0.0,45.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,120.0,0,0,0,0,1,36,8,lakban yatta coklat 45 mm x 120 yard,test
Alat Pengemasan,3.5,tools,staples,deli,lainnya,lainnya,lainnya,9.510519035757246,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,22,4,isi staples kecil deli,train
Peralatan Industri,4.0,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,6.90875477931522,0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 20 cm x 35 cm,test
Perekat,3.0,lakban,lakban,non brand,biru,lainnya,lainnya,9.210440366976515,1,0.0,45.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,120.0,0,0,0,0,1,38,9,lakban non brand biru 45 mm x 120 yard,test
Perlengkapan Rumah,3.5,trash_bag,plastik,lainnya,lainnya,pe,lainnya,10.59665973278358,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,39,9,plastik sampah jumbo pe 100 cm x 150 cm,validation
Perlengkapan Pengemasan,3.0,karung,karung,lainnya,lainnya,lainnya,lainnya,10.518700218288163,0,0.0,0.0,0.0,120.0,20.0,0.0,0.0,0.0,0.0,0.0,120.0,20.0,0.0,0.0,0,0,0,0,1,39,8,karung bagor lembaran 120 cm x 20 meter,validation
Material Busa,4.0,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.778466445824812,0,0.0,3.0,0.0,125.0,250.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 3 mm,train
Pelindung Kemasan,3.0,bubble_wrap,bubble wrap,sanpack,hitam,lainnya,lainnya,11.283524879179666,0,2.7,0.0,0.0,125.0,25.0,0.0,0.0,0.0,0.0,0.0,125.0,25.0,0.0,0.0,0,0,0,0,1,49,10,bubble wrap sanpack hitam 2.7kg 125 cm x 25 meter,validation
Peralatan Industri,3.0,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,9.680406499268877,0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,25,7,plastik hd 60 cm x 100 cm,validation
Peralatan Industri,3.0,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,10.146472946063875,0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,25,7,plastik hd 80 cm x 120 cm,validation
Perlengkapan Pengemasan,3.0,karung,karung,lainnya,lainnya,lainnya,lainnya,10.5713425658087,0,0.0,0.0,0.0,110.0,20.0,0.0,0.0,0.0,0.0,0.0,110.0,20.0,0.0,0.0,0,0,0,0,1,39,8,karung bagor lembaran 110 cm x 20 meter,validation
Material Busa,3.5,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.92999390899636,0,0.0,4.0,0.0,125.0,250.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 4 mm,train
Kemasan Fleksibel,4.0,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,10.53212287826962,0,0.0,0.0,0.0,30.0,300.0,0.0,0.0,0.0,0.0,0.0,30.0,300.0,0.0,0.0,0,0,0,0,1,32,7,wrapping hitam 30 cm x 300 meter,train
Pelindung Kemasan,4.0,bubble_wrap,bubble wrap,upack,bening,lainnya,lainnya,11.451060699493429,0,3.0,0.0,0.0,125.0,50.0,0.0,0.0,0.0,0.0,0.0,125.0,50.0,0.0,0.0,0,0,0,0,1,48,10,bubble wrap upack bening 3.0kg 125 cm x 50 meter,train
Peralatan Industri,3.0,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,8.268988209506656,0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 20 cm x 35 cm,validation
Kemasan Fleksibel,2.5,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,10.203629181337648,0,0.0,0.0,0.0,25.0,250.0,0.0,0.0,0.0,0.0,0.0,25.0,250.0,0.0,0.0,0,0,0,0,1,32,7,wrapping hitam 25 cm x 250 meter,test
Perlengkapan Rumah,2.5,trash_bag,plastik,lainnya,lainnya,lainnya,lainnya,9.928228944424577,0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,37,8,kantong plastik sampah 80 cm x 100 cm,validation
Label,3.5,label_thermal,thermal,lainnya,lainnya,thermal,lembar,10.043292972227004,0,0.0,100.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,42,9,sticker thermal 100 mm x 100 mm 300 lembar,train
Perekat,3.5,lakban,lakban,non brand,putih,lainnya,lainnya,8.839421607620602,1,0.0,48.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,80.0,0,0,0,0,1,38,9,lakban non brand putih 48 mm x 80 yard,train
Pengikat,3.0,tali_rafia,lainnya,lainnya,biru,lainnya,lainnya,9.472781556562168,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,19,4,tali rafia biru 1kg,train
Alat Pengemasan,3.5,tools,staples,joyko,lainnya,lainnya,lainnya,9.39274525863144,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,23,4,isi staples kecil joyko,train
Pelindung Kemasan,3.5,bubble_wrap,bubble wrap,smilepack,hitam,lainnya,lainnya,11.49782197939291,0,3.2,0.0,0.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,30.0,100.0,0.0,0.0,0,0,0,0,1,51,10,bubble wrap smilepack hitam 3.2kg 30 cm x 100 meter,train
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.472781556562168,0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 35 cm x 55 cm,train
Kemasan Fleksibel,3.5,wrapping,wrapping,lainnya,bening,lainnya,lainnya,9.798182590890704,0,0.0,0.0,0.0,10.0,270.0,0.0,0.0,0.0,0.0,0.0,10.0,270.0,0.0,0.0,0,0,0,0,1,33,7,wrapping bening 10 cm x 270 meter,train
Label,4.0,label_thermal,thermal,lainnya,lainnya,thermal,lembar,9.741027444837728,0,0.0,100.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,48,10,sticker thermal lipat 100 mm x 100 mm 300 lembar,train
Kardus Kemasan,3.5,kardus,kardus,lainnya,lainnya,lainnya,lainnya,11.90497430948018,0,25.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,31,6,kardus singleface 200 cm x 25kg,train
Kemasan Fleksibel,3.5,wrapping,wrapping,lainnya,bening,lainnya,lainnya,11.05881093278828,0,0.0,0.0,0.0,50.0,300.0,0.0,0.0,0.0,0.0,0.0,50.0,300.0,0.0,0.0,0,0,0,0,1,33,7,wrapping bening 50 cm x 300 meter,train
Pelindung Kemasan,3.5,bubble_wrap,bubble wrap,sanpack,bening,lainnya,lainnya,11.141876276228,0,2.2,0.0,0.0,30.0,25.0,0.0,0.0,0.0,0.0,0.0,30.0,25.0,0.0,0.0,0,0,0,0,1,49,10,bubble wrap sanpack bening 2.2kg 30 cm x 25 meter,train
Perlengkapan Pengemasan,2.5,karung,karung,lainnya,lainnya,lainnya,lainnya,10.292179440058462,0,0.0,0.0,0.0,120.0,10.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,0.0,0.0,0,0,0,0,1,39,8,karung bagor lembaran 120 cm x 10 meter,validation
Kemasan Pengiriman,3.5,polymailer,plastik,lainnya,hitam,lainnya,lainnya,9.39274525863144,0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer hitam 25 cm x 35 cm,train
Perlengkapan Rumah,3.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.433563920090563,0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 40 cm x 60 cm,train
Kemasan Fleksibel,3.5,wrapping,wrapping,lainnya,bening,lainnya,lainnya,10.65728288404746,0,0.0,0.0,0.0,30.0,300.0,0.0,0.0,0.0,0.0,0.0,30.0,300.0,0.0,0.0,0,0,0,0,1,33,7,wrapping bening 30 cm x 300 meter,train
Peralatan Industri,3.5,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,8.732465848349879,0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 35 cm x 55 cm,test
Pengikat,4.0,tali_rafia,lainnya,lainnya,kuning,lainnya,lainnya,10.043292972227004,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,21,4,tali rafia kuning 1kg,validation
Pelindung Kemasan,4.0,bubble_wrap,bubble wrap,smilepack,hitam,lainnya,lainnya,10.778977123006351,0,2.2,0.0,0.0,30.0,25.0,0.0,0.0,0.0,0.0,0.0,30.0,25.0,0.0,0.0,0,0,0,0,1,50,10,bubble wrap smilepack hitam 2.2kg 30 cm x 25 meter,train
Perlengkapan Rumah,4.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,8.732465848349879,0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 40 cm x 60 cm,train
Perekat,3.0,lakban,lakban,deli,biru,lainnya,lainnya,9.259225769705994,0,0.0,48.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,90.0,0,0,0,0,1,40,9,lakban fragile biru deli 48 mm x 90 yard,train
Kardus Kemasan,3.0,kardus,kardus,lainnya,lainnya,cflute,lainnya,8.476579508530941,0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,25.0,20.0,9.61587214452889,0.0,0.0,0.0,0.0,0,1,0,0,2,43,11,kardus packing 30 cm x 25 cm x 20 cm cflute,test
Kemasan Pengiriman,3.5,polymailer,plastik,lainnya,silver,lainnya,lainnya,9.648659816955297,0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,39,8,plastik polymailer silver 45 cm x 60 cm,train
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.259225769705994,0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 40 cm x 60 cm,train
Alat Pengemasan,4.5,tools,staples,joyko,lainnya,lainnya,lainnya,9.259225769705994,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,23,4,isi staples kecil joyko,train
Perekat,4.0,lakban,lakban,hiro,coklat,lainnya,lainnya,9.105090961257083,0,0.0,45.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,90.0,0,0,0,0,1,34,8,lakban hiro coklat 45 mm x 90 yard,train
Kemasan Fleksibel,3.0,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,10.959557617938565,0,0.0,0.0,0.0,50.0,270.0,0.0,0.0,0.0,0.0,0.0,50.0,270.0,0.0,0.0,0,0,0,0,1,32,7,wrapping hitam 50 cm x 270 meter,train
Kemasan Pengiriman,3.5,polymailer,plastik,lainnya,silver,lainnya,lainnya,9.39274525863144,0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,39,8,plastik polymailer silver 45 cm x 60 cm,train
Kardus Kemasan,3.0,kardus,kardus,lainnya,lainnya,kraft,lainnya,8.071218539969863,0,0.0,0.0,0.0,45.0,0.0,0.0,45.0,25.0,15.0,9.733647773244227,0.0,0.0,0.0,0.0,0,0,0,1,2,42,11,kardus packing 45 cm x 25 cm x 15 cm kraft,train
Kemasan Fleksibel,3.5,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,10.725489582719506,0,0.0,0.0,0.0,50.0,200.0,0.0,0.0,0.0,0.0,0.0,50.0,200.0,0.0,0.0,0,0,0,0,1,32,7,wrapping hitam 50 cm x 200 meter,train
Perekat,3.0,lakban,lakban,non brand,merah,lainnya,lainnya,9.169622538697624,1,0.0,48.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,120.0,0,0,0,0,1,39,9,lakban non brand merah 48 mm x 120 yard,validation
Perekat,3.5,lakban,lakban,hiro,coklat,lainnya,lainnya,9.259225769705994,0,0.0,48.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,90.0,0,0,0,0,1,34,8,lakban hiro coklat 48 mm x 90 yard,train
Perlengkapan Pengemasan,3.0,karung,plastik,lainnya,lainnya,lainnya,lainnya,10.65728288404746,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,36,8,karung plastik jumbo 100 cm x 150 cm,validation
Material Busa,3.5,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.796636007394284,0,0.0,3.0,0.0,125.0,250.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 3 mm,train
Perekat,4.0,lakban,lakban,sanpack,bening,lainnya,lainnya,8.922791623969637,0,0.0,45.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,75.0,0,0,0,0,1,37,8,lakban sanpack bening 45 mm x 75 yard,train
Pengikat,3.0,tali_rafia,lainnya,lainnya,biru,lainnya,lainnya,12.37581963951765,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,20,4,tali rafia biru 20kg,test
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.200391041122517,0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 40 cm x 60 cm,train
Label,3.5,label_thermal,thermal,lainnya,lainnya,thermal,lembar,10.448743588106623,0,0.0,80.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,46,10,sticker thermal lipat 80 mm x 80 mm 500 lembar,train
Alat Pengemasan,3.0,tools,cutter,lainnya,lainnya,lainnya,lainnya,9.012011377036412,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,27,5,isi cutter besar kenko l500,test
Perekat,3.5,lakban,lakban,hiro,coklat,lainnya,lainnya,9.433563920090563,0,0.0,45.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,120.0,0,0,0,0,1,35,8,lakban hiro coklat 45 mm x 120 yard,train
Perekat,3.5,lakban,lakban,smilepack,coklat,lainnya,lainnya,9.105090961257083,0,0.0,48.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,85.0,0,0,0,0,1,39,8,lakban smilepack coklat 48 mm x 85 yard,train
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,biru,lainnya,lainnya,9.39274525863144,0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,37,8,plastik polymailer biru 30 cm x 40 cm,train
Perekat,3.0,lakban,lakban,smilepack,biru,lainnya,lainnya,9.179984251961285,0,0.0,48.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,90.0,0,0,0,0,1,37,8,lakban smilepack biru 48 mm x 90 yard,validation
Perlengkapan Rumah,3.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,8.612685172875459,0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 30 cm x 50 cm,train
Kemasan Pengiriman,3.5,polymailer,plastik,lainnya,putih,lainnya,lainnya,9.39274525863144,0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer putih 30 cm x 40 cm,train
Label,3.0,label_thermal,thermal,lainnya,lainnya,thermal,lembar,10.463131911491969,0,0.0,100.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,42,9,sticker thermal 100 mm x 150 mm 500 lembar,train
Perekat,2.5,lakban,lakban,non brand,bening,lainnya,lainnya,8.764209507142004,1,0.0,45.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,80.0,0,0,0,0,1,39,9,lakban non brand bening 45 mm x 80 yard,train
